order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
2023-10-02,2023,Q4,10,October,Latin America,Brazil,Office Supplies,Pens,Consumer,2,621,1242.0,724.62,517.38,0.4166
2024-11-22,2024,Q4,11,November,Asia Pacific,Japan,Electronics,Laptops,Corporate,4,706,2824.0,1996.87,827.13,0.2929
2023-11-19,2023,Q4,11,November,Europe,Germany,Furniture,Chairs,Corporate,3,361,1083.0,753.17,329.83,0.3046
2023-04-05,2023,Q2,4,April,North America,Canada,Electronics,Laptops,Corporate,1,916,916.0,610.38,305.62,0.3337
2024-08-12,2024,Q3,8,August,North America,USA,Office Supplies,Paper,Home Office,1,467,467.0,233.55,233.45,0.4999
2023-04-15,2023,Q2,4,April,Asia Pacific,China,Electronics,Phones,Corporate,4,415,1660.0,892.64,767.36,0.4623
2024-11-11,2024,Q4,11,November,Europe,Italy,Office Supplies,Pens,Corporate,3,939,2817.0,2120.81,696.19,0.2471
2024-01-20,2024,Q1,1,January,Europe,Italy,Office Supplies,Paper,Consumer,2,561,1122.0,652.47,469.53,0.4185
2022-02-07,2022,Q1,2,February,Asia Pacific,Australia,Electronics,Laptops,Home Office,4,545,2180.0,1686.58,493.42,0.2263
2022-08-18,2022,Q3,8,August,Asia Pacific,Japan,Office Supplies,Pens,Corporate,2,521,1042.0,794.38,247.62,0.2376
2023-07-17,2023,Q3,7,July,Europe,Italy,Furniture,Tables,Corporate,3,426,1278.0,698.4,579.6,0.4535
2023-03-14,2023,Q1,3,March,North America,USA,Office Supplies,Binders,Corporate,4,149,596.0,458.59,137.41,0.2306
2022-01-27,2022,Q1,1,January,Latin America,Brazil,Furniture,Desks,Consumer,4,150,600.0,413.01,186.99,0.3116
2022-08-14,2022,Q3,8,August,North America,USA,Furniture,Chairs,Consumer,2,537,1074.0,740.08,333.92,0.3109
2024-03-08,2024,Q1,3,March,Asia Pacific,Australia,Office Supplies,Binders,Consumer,4,742,2968.0,2243.23,724.77,0.2442
2022-10-11,2022,Q4,10,October,Europe,France,Clothing,Shirts,Corporate,3,168,504.0,313.24,190.76,0.3785
2024-05-28,2024,Q2,5,May,Europe,Germany,Furniture,Desks,Corporate,4,295,1180.0,850.28,329.72,0.2794
2024-08-17,2024,Q3,8,August,Latin America,Mexico,Furniture,Chairs,Corporate,5,680,3400.0,2381.12,1018.88,0.2997
2023-03-29,2023,Q1,3,March,Europe,France,Electronics,Phones,Corporate,3,571,1713.0,1252.98,460.02,0.2685
2024-10-16,2024,Q4,10,October,Latin America,Mexico,Furniture,Desks,Corporate,1,215,215.0,150.08,64.92,0.3019
2024-03-26,2024,Q1,3,March,North America,Canada,Furniture,Chairs,Consumer,2,428,856.0,448.56,407.44,0.476
2023-10-21,2023,Q4,10,October,North America,Canada,Furniture,Tables,Corporate,3,902,2706.0,1590.62,1115.38,0.4122
2023-07-01,2023,Q3,7,July,Europe,France,Furniture,Tables,Home Office,1,655,655.0,512.19,142.81,0.218
2024-12-08,2024,Q4,12,December,Europe,Albania,Clothing,Shoes,Corporate,1,90,90.0,51.03,38.97,0.433
2022-01-17,2022,Q1,1,January,Asia Pacific,Japan,Furniture,Chairs,Consumer,3,218,654.0,419.66,234.34,0.3583
2022-06-07,2022,Q2,6,June,Asia Pacific,Australia,Office Supplies,Binders,Corporate,1,564,564.0,342.39,221.61,0.3929
2023-04-22,2023,Q2,4,April,Europe,Italy,Clothing,Shirts,Home Office,1,838,838.0,440.7,397.3,0.4741
2024-12-05,2024,Q4,12,December,Europe,Albania,Furniture,Chairs,Corporate,5,621,3105.0,1721.28,1383.72,0.4456
2023-06-02,2023,Q2,6,June,North America,USA,Office Supplies,Paper,Home Office,4,484,1936.0,1134.5,801.5,0.414
2022-04-09,2022,Q2,4,April,Europe,Albania,Office Supplies,Paper,Home Office,5,987,4935.0,3153.44,1781.56,0.361
2024-11-26,2024,Q4,11,November,Asia Pacific,Japan,Clothing,Jackets,Consumer,4,109,436.0,332.39,103.61,0.2376
2022-10-07,2022,Q4,10,October,North America,Canada,Clothing,Shoes,Home Office,1,904,904.0,591.84,312.16,0.3453
2023-05-12,2023,Q2,5,May,Latin America,Mexico,Office Supplies,Binders,Corporate,4,866,3464.0,2409.46,1054.54,0.3044
2022-10-29,2022,Q4,10,October,Asia Pacific,Japan,Clothing,Shirts,Home Office,5,807,4035.0,2533.12,1501.88,0.3722
2022-06-30,2022,Q2,6,June,Asia Pacific,Australia,Clothing,Jackets,Corporate,2,806,1612.0,1226.76,385.24,0.239
2023-08-30,2023,Q3,8,August,North America,Canada,Electronics,Phones,Corporate,2,730,1460.0,1020.23,439.77,0.3012
2023-12-01,2023,Q4,12,December,Latin America,Mexico,Clothing,Shoes,Corporate,4,971,3884.0,2047.6,1836.4,0.4728
2024-09-19,2024,Q3,9,September,Asia Pacific,Japan,Electronics,Laptops,Corporate,2,587,1174.0,755.18,418.82,0.3567
2022-07-10,2022,Q3,7,July,Europe,Germany,Clothing,Jackets,Consumer,3,768,2304.0,1723.78,580.22,0.2518
2022-09-10,2022,Q3,9,September,Asia Pacific,Japan,Clothing,Shirts,Corporate,2,20,40.0,28.8,11.2,0.2799
2024-09-07,2024,Q3,9,September,North America,Canada,Office Supplies,Pens,Consumer,4,186,744.0,574.07,169.93,0.2284
2024-07-16,2024,Q3,7,July,North America,Canada,Electronics,Phones,Home Office,1,568,568.0,322.79,245.21,0.4317
2022-05-08,2022,Q2,5,May,North America,USA,Clothing,Jackets,Corporate,5,805,4025.0,3192.44,832.56,0.2068
2022-01-18,2022,Q1,1,January,Asia Pacific,Australia,Furniture,Tables,Home Office,2,987,1974.0,1155.82,818.18,0.4145
2023-07-20,2023,Q3,7,July,Latin America,Brazil,Clothing,Jackets,Consumer,4,610,2440.0,1256.73,1183.27,0.4849
2023-07-24,2023,Q3,7,July,Europe,Albania,Office Supplies,Binders,Corporate,5,261,1305.0,846.56,458.44,0.3513
2023-11-17,2023,Q4,11,November,North America,Canada,Office Supplies,Binders,Corporate,3,153,459.0,244.69,214.31,0.4669
2023-09-18,2023,Q3,9,September,Latin America,Brazil,Office Supplies,Paper,Consumer,1,271,271.0,190.89,80.11,0.2956
2024-05-03,2024,Q2,5,May,Europe,Italy,Electronics,Accessories,Home Office,5,888,4440.0,3419.54,1020.46,0.2298
2024-08-19,2024,Q3,8,August,North America,USA,Electronics,Accessories,Consumer,5,41,205.0,159.16,45.84,0.2236
2022-06-04,2022,Q2,6,June,Europe,Albania,Electronics,Accessories,Home Office,4,798,3192.0,2177.3,1014.7,0.3179
2023-05-05,2023,Q2,5,May,Europe,Germany,Furniture,Desks,Home Office,3,749,2247.0,1484.32,762.68,0.3394
2024-02-24,2024,Q1,2,February,Latin America,Brazil,Electronics,Phones,Home Office,2,91,182.0,145.27,36.73,0.2018
2022-09-03,2022,Q3,9,September,Europe,Germany,Office Supplies,Paper,Corporate,3,540,1620.0,1091.6,528.4,0.3262
2024-11-28,2024,Q4,11,November,North America,Canada,Electronics,Phones,Consumer,1,928,928.0,722.2,205.8,0.2218
2024-01-29,2024,Q1,1,January,Latin America,Mexico,Electronics,Laptops,Corporate,2,918,1836.0,1422.86,413.14,0.225
2023-06-22,2023,Q2,6,June,Asia Pacific,Australia,Clothing,Shoes,Consumer,3,982,2946.0,1728.87,1217.13,0.4131
2024-07-09,2024,Q3,7,July,Asia Pacific,Japan,Electronics,Laptops,Home Office,1,666,666.0,335.75,330.25,0.4959
2023-02-12,2023,Q1,2,February,Latin America,Brazil,Clothing,Shirts,Corporate,5,726,3630.0,2293.25,1336.75,0.3682
2023-06-09,2023,Q2,6,June,Asia Pacific,Japan,Electronics,Laptops,Corporate,5,990,4950.0,3754.13,1195.87,0.2416
2024-04-07,2024,Q2,4,April,Europe,Germany,Clothing,Jackets,Corporate,5,833,4165.0,3127.25,1037.75,0.2492
2024-06-21,2024,Q2,6,June,North America,Canada,Office Supplies,Binders,Home Office,5,589,2945.0,2005.84,939.16,0.3189
2022-02-05,2022,Q1,2,February,Europe,Germany,Electronics,Phones,Consumer,2,815,1630.0,891.61,738.39,0.453
2023-11-16,2023,Q4,11,November,Latin America,Brazil,Office Supplies,Paper,Home Office,5,520,2600.0,1383.92,1216.08,0.4677
2022-01-20,2022,Q1,1,January,North America,Canada,Electronics,Phones,Corporate,2,818,1636.0,1286.56,349.44,0.2136
2022-11-17,2022,Q4,11,November,Latin America,Brazil,Furniture,Chairs,Corporate,2,327,654.0,409.68,244.32,0.3736
2023-05-27,2023,Q2,5,May,Latin America,Mexico,Furniture,Desks,Home Office,3,270,810.0,562.5,247.5,0.3056
2023-02-04,2023,Q1,2,February,Latin America,Brazil,Office Supplies,Binders,Corporate,5,924,4620.0,3565.53,1054.47,0.2282
2023-10-16,2023,Q4,10,October,Europe,Germany,Office Supplies,Binders,Corporate,4,622,2488.0,1893.29,594.71,0.239
2024-08-29,2024,Q3,8,August,North America,USA,Furniture,Chairs,Consumer,5,223,1115.0,747.13,367.87,0.3299
2023-04-16,2023,Q2,4,April,North America,USA,Furniture,Tables,Consumer,4,27,108.0,69.81,38.19,0.3536
2024-04-13,2024,Q2,4,April,North America,Canada,Clothing,Jackets,Consumer,5,127,635.0,457.57,177.43,0.2794
2023-12-28,2023,Q4,12,December,Europe,Italy,Electronics,Phones,Consumer,2,764,1528.0,924.28,603.72,0.3951
2024-05-03,2024,Q2,5,May,Asia Pacific,China,Furniture,Tables,Consumer,5,873,4365.0,3001.45,1363.55,0.3124
2022-02-20,2022,Q1,2,February,Europe,France,Office Supplies,Binders,Consumer,5,805,4025.0,2040.46,1984.54,0.4931
2023-07-29,2023,Q3,7,July,Europe,Albania,Office Supplies,Binders,Corporate,5,651,3255.0,2432.44,822.56,0.2527
2022-05-30,2022,Q2,5,May,Latin America,Brazil,Furniture,Tables,Corporate,5,836,4180.0,3341.53,838.47,0.2006
2022-11-10,2022,Q4,11,November,North America,Canada,Office Supplies,Paper,Consumer,3,542,1626.0,1278.71,347.29,0.2136
2023-07-24,2023,Q3,7,July,North America,Canada,Electronics,Phones,Home Office,3,392,1176.0,714.97,461.03,0.392
2022-11-01,2022,Q4,11,November,Asia Pacific,Australia,Clothing,Jackets,Consumer,2,405,810.0,534.06,275.94,0.3407
2023-11-13,2023,Q4,11,November,Asia Pacific,Japan,Electronics,Phones,Corporate,2,944,1888.0,1077.79,810.21,0.4291
2024-04-17,2024,Q2,4,April,Latin America,Mexico,Clothing,Shoes,Home Office,4,202,808.0,477.44,330.56,0.4091
2024-12-13,2024,Q4,12,December,North America,Canada,Clothing,Shoes,Home Office,2,328,656.0,418.01,237.99,0.3628
2024-09-29,2024,Q3,9,September,Asia Pacific,Australia,Furniture,Tables,Home Office,3,941,2823.0,2044.2,778.8,0.2759
2023-03-20,2023,Q1,3,March,Asia Pacific,China,Office Supplies,Pens,Corporate,2,198,396.0,200.12,195.88,0.4946
2023-09-05,2023,Q3,9,September,North America,Canada,Clothing,Shirts,Home Office,4,737,2948.0,1822.25,1125.75,0.3819
2024-09-19,2024,Q3,9,September,Europe,Albania,Furniture,Chairs,Corporate,4,623,2492.0,1662.04,829.96,0.3331
2022-09-21,2022,Q3,9,September,Asia Pacific,Australia,Office Supplies,Paper,Corporate,3,246,738.0,416.64,321.36,0.4354
2024-12-12,2024,Q4,12,December,North America,Canada,Office Supplies,Binders,Consumer,2,537,1074.0,562.29,511.71,0.4765
2024-09-30,2024,Q3,9,September,Asia Pacific,Japan,Clothing,Shoes,Corporate,4,887,3548.0,2348.32,1199.68,0.3381
2022-01-05,2022,Q1,1,January,Latin America,Mexico,Office Supplies,Binders,Home Office,2,31,62.0,42.86,19.14,0.3087
2024-02-13,2024,Q1,2,February,Asia Pacific,Japan,Electronics,Accessories,Corporate,2,269,538.0,372.46,165.54,0.3077
2024-05-26,2024,Q2,5,May,North America,USA,Office Supplies,Pens,Corporate,3,437,1311.0,795.74,515.26,0.393
2024-09-18,2024,Q3,9,September,Asia Pacific,Australia,Electronics,Laptops,Consumer,3,396,1188.0,678.6,509.4,0.4288
2024-06-02,2024,Q2,6,June,Latin America,Mexico,Office Supplies,Pens,Consumer,2,217,434.0,245.69,188.31,0.4339
2022-02-16,2022,Q1,2,February,Latin America,Mexico,Clothing,Jackets,Corporate,5,658,3290.0,1685.0,1605.0,0.4878
2024-05-16,2024,Q2,5,May,Asia Pacific,China,Clothing,Jackets,Corporate,5,467,2335.0,1296.87,1038.13,0.4446
2024-04-02,2024,Q2,4,April,Asia Pacific,China,Furniture,Chairs,Corporate,1,56,56.0,41.75,14.25,0.2544
2024-07-24,2024,Q3,7,July,Latin America,Mexico,Electronics,Accessories,Consumer,1,912,912.0,456.83,455.17,0.4991
2023-10-18,2023,Q4,10,October,Latin America,Mexico,Electronics,Laptops,Consumer,1,440,440.0,225.79,214.21,0.4868
2022-09-26,2022,Q3,9,September,Europe,France,Clothing,Shirts,Home Office,3,27,81.0,43.59,37.41,0.4619
2023-01-05,2023,Q1,1,January,Europe,Albania,Clothing,Jackets,Home Office,2,184,368.0,230.39,137.61,0.3739
2023-09-28,2023,Q3,9,September,Latin America,Brazil,Clothing,Shoes,Home Office,4,139,556.0,333.67,222.33,0.3999
2023-10-19,2023,Q4,10,October,Asia Pacific,China,Electronics,Accessories,Home Office,2,763,1526.0,844.41,681.59,0.4466
2022-04-30,2022,Q2,4,April,North America,Canada,Furniture,Tables,Consumer,2,756,1512.0,806.33,705.67,0.4667
2024-04-10,2024,Q2,4,April,Asia Pacific,Japan,Electronics,Laptops,Consumer,1,391,391.0,305.63,85.37,0.2183
2024-12-17,2024,Q4,12,December,Asia Pacific,Japan,Clothing,Jackets,Corporate,2,252,504.0,389.78,114.22,0.2266
2024-01-11,2024,Q1,1,January,Europe,Albania,Furniture,Desks,Home Office,1,449,449.0,328.47,120.53,0.2684
2022-04-27,2022,Q2,4,April,Europe,France,Office Supplies,Paper,Corporate,2,306,612.0,352.27,259.73,0.4244
2024-03-01,2024,Q1,3,March,Europe,Italy,Office Supplies,Pens,Corporate,4,757,3028.0,1808.05,1219.95,0.4029
2024-10-09,2024,Q4,10,October,Latin America,Brazil,Clothing,Shoes,Consumer,5,414,2070.0,1448.49,621.51,0.3002
2024-12-17,2024,Q4,12,December,Latin America,Mexico,Furniture,Chairs,Corporate,5,439,2195.0,1289.58,905.42,0.4125
2023-09-26,2023,Q3,9,September,Asia Pacific,Japan,Clothing,Shoes,Corporate,3,471,1413.0,931.43,481.57,0.3408
2023-05-28,2023,Q2,5,May,Asia Pacific,China,Electronics,Laptops,Consumer,4,676,2704.0,1880.32,823.68,0.3046
2024-03-12,2024,Q1,3,March,North America,Canada,Electronics,Accessories,Consumer,2,781,1562.0,1024.3,537.7,0.3442
2023-07-14,2023,Q3,7,July,Asia Pacific,China,Furniture,Tables,Consumer,4,291,1164.0,726.32,437.68,0.376
2023-05-03,2023,Q2,5,May,Asia Pacific,China,Clothing,Jackets,Consumer,2,305,610.0,368.66,241.34,0.3956
2024-06-15,2024,Q2,6,June,Europe,Albania,Clothing,Shoes,Home Office,4,58,232.0,170.13,61.87,0.2667
2023-12-05,2023,Q4,12,December,Europe,Italy,Office Supplies,Paper,Home Office,4,575,2300.0,1659.91,640.09,0.2783
2023-08-04,2023,Q3,8,August,Europe,Italy,Furniture,Desks,Home Office,5,516,2580.0,1828.88,751.12,0.2911
2024-02-29,2024,Q1,2,February,Europe,Germany,Clothing,Shirts,Corporate,4,984,3936.0,2410.42,1525.58,0.3876
2024-05-10,2024,Q2,5,May,Europe,Albania,Electronics,Accessories,Home Office,3,507,1521.0,1114.47,406.53,0.2673
2022-09-04,2022,Q3,9,September,North America,USA,Clothing,Shirts,Consumer,2,391,782.0,615.68,166.32,0.2127
2022-06-03,2022,Q2,6,June,North America,Canada,Clothing,Jackets,Home Office,1,568,568.0,401.4,166.6,0.2933
2024-09-23,2024,Q3,9,September,North America,USA,Electronics,Phones,Consumer,4,429,1716.0,1067.99,648.01,0.3776
2023-11-28,2023,Q4,11,November,Europe,France,Electronics,Phones,Home Office,1,275,275.0,203.21,71.79,0.2611
2024-12-28,2024,Q4,12,December,Latin America,Mexico,Clothing,Jackets,Home Office,5,495,2475.0,1689.91,785.09,0.3172
2024-12-06,2024,Q4,12,December,Europe,Albania,Electronics,Accessories,Consumer,1,230,230.0,175.56,54.44,0.2367
2024-10-05,2024,Q4,10,October,Europe,Albania,Office Supplies,Binders,Consumer,3,424,1272.0,908.15,363.85,0.286
2022-04-04,2022,Q2,4,April,North America,Canada,Office Supplies,Binders,Corporate,3,623,1869.0,1366.19,502.81,0.269
2024-08-15,2024,Q3,8,August,Europe,Germany,Office Supplies,Pens,Corporate,5,550,2750.0,1925.64,824.36,0.2998
2024-10-08,2024,Q4,10,October,North America,Canada,Electronics,Accessories,Corporate,3,631,1893.0,998.76,894.24,0.4724
2023-03-29,2023,Q1,3,March,Europe,Italy,Electronics,Phones,Home Office,2,414,828.0,534.5,293.5,0.3545
2024-06-30,2024,Q2,6,June,Asia Pacific,China,Electronics,Phones,Home Office,3,678,2034.0,1051.47,982.53,0.4831
2022-08-06,2022,Q3,8,August,Latin America,Brazil,Furniture,Tables,Consumer,4,600,2400.0,1522.24,877.76,0.3657
2023-04-19,2023,Q2,4,April,Latin America,Mexico,Electronics,Laptops,Consumer,3,149,447.0,319.57,127.43,0.2851
2023-03-08,2023,Q1,3,March,North America,USA,Office Supplies,Binders,Corporate,2,44,88.0,55.12,32.88,0.3736
2022-12-07,2022,Q4,12,December,Asia Pacific,Japan,Office Supplies,Paper,Consumer,5,646,3230.0,1616.58,1613.42,0.4995
2023-07-05,2023,Q3,7,July,Latin America,Brazil,Office Supplies,Paper,Home Office,3,109,327.0,199.73,127.27,0.3892
2022-12-23,2022,Q4,12,December,North America,USA,Furniture,Chairs,Consumer,2,817,1634.0,850.22,783.78,0.4797
2022-01-23,2022,Q1,1,January,Europe,France,Clothing,Shoes,Consumer,4,292,1168.0,857.52,310.48,0.2658
2023-06-06,2023,Q2,6,June,Europe,France,Office Supplies,Pens,Consumer,1,360,360.0,264.65,95.35,0.2649
2024-03-12,2024,Q1,3,March,Asia Pacific,Japan,Furniture,Tables,Consumer,1,231,231.0,171.38,59.62,0.2581
2024-02-01,2024,Q1,2,February,Latin America,Mexico,Clothing,Shirts,Consumer,5,933,4665.0,2374.94,2290.06,0.4909
2023-03-18,2023,Q1,3,March,Europe,France,Furniture,Tables,Corporate,5,642,3210.0,1636.08,1573.92,0.4903
2024-02-08,2024,Q1,2,February,North America,Canada,Furniture,Tables,Corporate,1,995,995.0,767.18,227.82,0.229
2024-10-12,2024,Q4,10,October,Europe,Italy,Clothing,Shoes,Home Office,1,367,367.0,197.12,169.88,0.4629
2023-05-31,2023,Q2,5,May,Europe,Italy,Electronics,Laptops,Corporate,5,607,3035.0,2127.62,907.38,0.299
2024-11-05,2024,Q4,11,November,Latin America,Mexico,Electronics,Phones,Consumer,1,315,315.0,232.67,82.33,0.2614
2024-03-02,2024,Q1,3,March,Latin America,Brazil,Office Supplies,Binders,Corporate,3,409,1227.0,778.36,448.64,0.3656
2022-12-02,2022,Q4,12,December,North America,Canada,Clothing,Shirts,Home Office,2,107,214.0,142.08,71.92,0.3361
2022-09-15,2022,Q3,9,September,Asia Pacific,Japan,Office Supplies,Binders,Corporate,5,446,2230.0,1267.12,962.88,0.4318
2023-05-12,2023,Q2,5,May,Asia Pacific,Australia,Furniture,Chairs,Home Office,2,985,1970.0,1530.85,439.15,0.2229
2024-06-14,2024,Q2,6,June,Europe,Albania,Electronics,Accessories,Home Office,4,932,3728.0,2201.53,1526.47,0.4095
2022-06-09,2022,Q2,6,June,North America,Canada,Office Supplies,Paper,Home Office,4,189,756.0,427.4,328.6,0.4347
2024-05-01,2024,Q2,5,May,Asia Pacific,China,Office Supplies,Paper,Consumer,3,166,498.0,327.5,170.5,0.3424
2023-11-21,2023,Q4,11,November,Asia Pacific,Japan,Electronics,Accessories,Home Office,4,898,3592.0,2001.3,1590.7,0.4428
2023-01-15,2023,Q1,1,January,Europe,Germany,Furniture,Desks,Corporate,5,259,1295.0,914.28,380.72,0.294
2024-08-14,2024,Q3,8,August,North America,Canada,Office Supplies,Pens,Corporate,3,74,222.0,145.31,76.69,0.3455
2023-11-22,2023,Q4,11,November,Asia Pacific,China,Office Supplies,Pens,Corporate,3,623,1869.0,1017.37,851.63,0.4557
2024-12-02,2024,Q4,12,December,Latin America,Brazil,Clothing,Jackets,Home Office,5,784,3920.0,2039.08,1880.92,0.4798
2022-10-12,2022,Q4,10,October,Latin America,Mexico,Clothing,Jackets,Home Office,1,688,688.0,372.27,315.73,0.4589
2023-02-01,2023,Q1,2,February,Europe,Italy,Electronics,Laptops,Consumer,2,900,1800.0,973.78,826.22,0.459
2022-01-12,2022,Q1,1,January,Europe,Germany,Electronics,Laptops,Home Office,5,969,4845.0,2877.23,1967.77,0.4061
2023-05-14,2023,Q2,5,May,Europe,Albania,Furniture,Desks,Corporate,1,986,986.0,739.48,246.52,0.25
2024-01-24,2024,Q1,1,January,Europe,France,Furniture,Chairs,Consumer,1,998,998.0,516.15,481.85,0.4828
2022-02-04,2022,Q1,2,February,Asia Pacific,Australia,Office Supplies,Paper,Corporate,4,782,3128.0,1684.2,1443.8,0.4616
2023-12-28,2023,Q4,12,December,North America,Canada,Clothing,Jackets,Consumer,3,795,2385.0,1409.22,975.78,0.4091
2024-04-28,2024,Q2,4,April,Europe,Italy,Furniture,Tables,Home Office,3,539,1617.0,1076.92,540.08,0.334
2022-03-31,2022,Q1,3,March,Europe,Italy,Office Supplies,Binders,Consumer,4,856,3424.0,2495.63,928.37,0.2711
2024-02-15,2024,Q1,2,February,Asia Pacific,Australia,Office Supplies,Paper,Home Office,4,318,1272.0,987.53,284.47,0.2236
2023-08-28,2023,Q3,8,August,Europe,Albania,Electronics,Accessories,Home Office,3,629,1887.0,1176.78,710.22,0.3764
2024-08-27,2024,Q3,8,August,Europe,Albania,Clothing,Shoes,Corporate,5,581,2905.0,1544.74,1360.26,0.4682
2024-10-18,2024,Q4,10,October,North America,Canada,Office Supplies,Pens,Home Office,5,744,3720.0,2098.28,1621.72,0.4359
2023-02-22,2023,Q1,2,February,Latin America,Brazil,Electronics,Accessories,Home Office,5,23,115.0,67.41,47.59,0.4138
2022-04-25,2022,Q2,4,April,Europe,Germany,Office Supplies,Paper,Home Office,5,383,1915.0,1409.11,505.89,0.2642
2023-09-09,2023,Q3,9,September,Asia Pacific,Japan,Clothing,Jackets,Corporate,4,311,1244.0,878.26,365.74,0.294
2024-04-05,2024,Q2,4,April,North America,USA,Office Supplies,Pens,Home Office,2,408,816.0,459.16,356.84,0.4373
2023-02-17,2023,Q1,2,February,Asia Pacific,China,Office Supplies,Paper,Corporate,2,772,1544.0,1160.51,383.49,0.2484
2023-12-30,2023,Q4,12,December,North America,Canada,Furniture,Tables,Consumer,3,490,1470.0,1113.89,356.11,0.2423
2024-10-17,2024,Q4,10,October,North America,USA,Furniture,Desks,Corporate,2,550,1100.0,841.2,258.8,0.2353
2024-01-31,2024,Q1,1,January,Europe,Germany,Electronics,Phones,Corporate,5,445,2225.0,1296.07,928.93,0.4175
2023-11-07,2023,Q4,11,November,Europe,Albania,Office Supplies,Binders,Home Office,4,897,3588.0,1937.95,1650.05,0.4599
2023-04-02,2023,Q2,4,April,Europe,Germany,Electronics,Accessories,Corporate,5,418,2090.0,1110.18,979.82,0.4688
2024-07-08,2024,Q3,7,July,Latin America,Mexico,Clothing,Shoes,Consumer,1,973,973.0,603.29,369.71,0.38
2022-07-11,2022,Q3,7,July,Latin America,Brazil,Electronics,Phones,Corporate,4,801,3204.0,2014.67,1189.33,0.3712
2024-01-09,2024,Q1,1,January,Asia Pacific,Australia,Office Supplies,Pens,Home Office,1,323,323.0,245.63,77.37,0.2395
